"URL";"ArchiveURL"
"https://collecties.kb.nl/collectie-koopman/1961-1975/lettrisme-et-hypergraphie";"https://web.archive.org/web/20220323223846/https://collecties.kb.nl/collectie-koopman/1961-1975/lettrisme-et-hypergraphie"
"https://collecties.kb.nl/collectie-koopman/1961-1975/linhabite";"https://web.archive.org/web/20220323223452/https://collecties.kb.nl/collectie-koopman/1961-1975/linhabite"
"https://collecties.kb.nl/collectie-koopman/1961-1975/lisieres-du-devenir-poeme";"https://web.archive.org/web/20220323223146/https://collecties.kb.nl/collectie-koopman/1961-1975/lisieres-du-devenir-poeme"
"https://collecties.kb.nl/collectie-koopman/1961-1975/meccano";"https://web.archive.org/web/20220324035714/https://collecties.kb.nl/collectie-koopman/1961-1975/meccano"
"https://collecties.kb.nl/collectie-koopman/1961-1975/paris-de-ma-fenetre";"https://web.archive.org/web/20220323222747/https://collecties.kb.nl/collectie-koopman/1961-1975/paris-de-ma-fenetre"
"https://collecties.kb.nl/collectie-koopman/1961-1975/poemes-et-bois";"https://web.archive.org/web/20220323222836/https://collecties.kb.nl/collectie-koopman/1961-1975/poemes-et-bois"
"https://collecties.kb.nl/collectie-koopman/1961-1975/sang-et-lumieres";"https://web.archive.org/web/20220324035631/https://collecties.kb.nl/collectie-koopman/1961-1975/sang-et-lumieres"
"https://collecties.kb.nl/collectie-koopman/1961-1975/un-soupcon";"https://web.archive.org/web/20220323223231/https://collecties.kb.nl/collectie-koopman/1961-1975/un-soupcon"
"https://collecties.kb.nl/collectie-koopman/1961-1975/you-it-do-it-yourself";"https://web.archive.org/web/20220323224017/https://collecties.kb.nl/collectie-koopman/1961-1975/you-it-do-it-yourself"
"https://collecties.kb.nl/collectie-koopman/1976-1989";"https://web.archive.org/web/20220323224240/https://collecties.kb.nl/collectie-koopman/1976-1989"
"https://collecties.kb.nl/collectie-koopman/1976-1989/fouilles-poemes";"https://web.archive.org/web/20220323224410/https://collecties.kb.nl/collectie-koopman/1976-1989/fouilles-poemes"
"https://collecties.kb.nl/collectie-koopman/1976-1989/la-main-sur-le-mur";"https://web.archive.org/web/20220323224506/https://collecties.kb.nl/collectie-koopman/1976-1989/la-main-sur-le-mur"
"https://collecties.kb.nl/collectie-koopman/1976-1989/les-riches-heures-de-joseph-delteil";"https://web.archive.org/web/20220324035759/https://collecties.kb.nl/collectie-koopman/1976-1989/les-riches-heures-de-joseph-delteil"
"https://collecties.kb.nl/collectie-koopman/1976-1989/metaux";"https://web.archive.org/web/20220323224551/https://collecties.kb.nl/collectie-koopman/1976-1989/metaux"
"https://collecties.kb.nl/collectie-koopman/1976-1989/sans-fin-laffame";"https://web.archive.org/web/20220323224323/https://collecties.kb.nl/collectie-koopman/1976-1989/sans-fin-laffame"
"https://collecties.kb.nl/collectie-koopman/1990-2005";"https://web.archive.org/web/20220323224636/https://collecties.kb.nl/collectie-koopman/1990-2005"
"https://collecties.kb.nl/collectie-koopman/1990-2005/4-grands-oiseaux";"https://web.archive.org/web/20220323230256/https://collecties.kb.nl/collectie-koopman/1990-2005/4-grands-oiseaux"
"https://collecties.kb.nl/collectie-koopman/1990-2005/5-dans-ton-oeil-loreille-du-mur";"https://web.archive.org/web/20220323225301/https://collecties.kb.nl/collectie-koopman/1990-2005/5-dans-ton-oeil-loreille-du-mur"
"https://collecties.kb.nl/collectie-koopman/1990-2005/accident";"https://web.archive.org/web/20220324040016/https://collecties.kb.nl/collectie-koopman/1990-2005/accident"
"https://collecties.kb.nl/collectie-koopman/1990-2005/alices-adventures-wonderland";"https://web.archive.org/web/20220323225914/https://collecties.kb.nl/collectie-koopman/1990-2005/alices-adventures-wonderland"
"https://collecties.kb.nl/collectie-koopman/1990-2005/anakatabase";"https://web.archive.org/web/20220323224935/https://collecties.kb.nl/collectie-koopman/1990-2005/anakatabase"
"https://collecties.kb.nl/collectie-koopman/1990-2005/au-travail-ma-cherie";"https://web.archive.org/web/20220323225040/https://collecties.kb.nl/collectie-koopman/1990-2005/au-travail-ma-cherie"
"https://collecties.kb.nl/collectie-koopman/1990-2005/avant-jour";"https://web.archive.org/web/20220323225217/https://collecties.kb.nl/collectie-koopman/1990-2005/avant-jour"
"https://collecties.kb.nl/collectie-koopman/1990-2005/caracteres";"https://web.archive.org/web/20220323225125/https://collecties.kb.nl/collectie-koopman/1990-2005/caracteres"
"https://collecties.kb.nl/collectie-koopman/1990-2005/chants-pour-titine";"https://web.archive.org/web/20220324035843/https://collecties.kb.nl/collectie-koopman/1990-2005/chants-pour-titine"
"https://collecties.kb.nl/collectie-koopman/1990-2005/chroniques";"https://web.archive.org/web/20220324040102/https://collecties.kb.nl/collectie-koopman/1990-2005/chroniques"
"https://collecties.kb.nl/collectie-koopman/1990-2005/la-grande-muraille";"https://web.archive.org/web/20220324035931/https://collecties.kb.nl/collectie-koopman/1990-2005/la-grande-muraille"
"https://collecties.kb.nl/collectie-koopman/1990-2005/laspect-des-choses";"https://web.archive.org/web/20220324040258/https://collecties.kb.nl/collectie-koopman/1990-2005/laspect-des-choses"
"https://collecties.kb.nl/collectie-koopman/1990-2005/lencre-des-tranchees";"https://web.archive.org/web/20220323225603/https://collecties.kb.nl/collectie-koopman/1990-2005/lencre-des-tranchees"
"https://collecties.kb.nl/collectie-koopman/1990-2005/lisiere-dinfini";"https://web.archive.org/web/20220323225431/https://collecties.kb.nl/collectie-koopman/1990-2005/lisiere-dinfini"
