BoekID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
1076651	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076651	http://web.archive.org/web/20191125172325/https://www.literatuurplein.nl/boekdetail?boekId=1076651	200	Klik
1076676	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076676	http://web.archive.org/web/20191125172333/https://www.literatuurplein.nl/boekdetail?boekId=1076676	200	Klik
1076677	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076677	http://web.archive.org/web/20191125172340/https://www.literatuurplein.nl/boekdetail?boekId=1076677	200	Klik
1076682	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076682	http://web.archive.org/web/20191125172347/https://www.literatuurplein.nl/boekdetail?boekId=1076682	200	Klik
1076755	http://www.literatuurplein.nl/boekdetail.jsp?boekId=1076755	http://web.archive.org/web/20191127125031/https://literatuurplein.nl/boekdetail?boekId=1076755	200	Klik
1076777	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076777	http://web.archive.org/web/20191125172354/https://www.literatuurplein.nl/boekdetail?boekId=1076777	200	Klik
1076796	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076796	http://web.archive.org/web/20191125172400/https://www.literatuurplein.nl/boekdetail?boekId=1076796	200	Klik
1076882	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076882	http://web.archive.org/web/20191125172407/https://www.literatuurplein.nl/boekdetail?boekId=1076882	200	Klik
1076894	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1076894	http://web.archive.org/web/20191125172414/https://www.literatuurplein.nl/boekdetail?boekId=1076894	200	Klik
1077009	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077009	http://web.archive.org/web/20191125172420/https://www.literatuurplein.nl/boekdetail?boekId=1077009	200	Klik
1077024	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077024	http://web.archive.org/web/20191125172427/https://www.literatuurplein.nl/boekdetail?boekId=1077024	200	Klik
1077027	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077027	http://web.archive.org/web/20191125172434/https://www.literatuurplein.nl/boekdetail?boekId=1077027	200	Klik
1077061	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077061	http://web.archive.org/web/20191125172441/https://www.literatuurplein.nl/boekdetail?boekId=1077061	200	Klik
1077091	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077091	http://web.archive.org/web/20191125172448/https://www.literatuurplein.nl/boekdetail?boekId=1077091	200	Klik
1077108	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077108	http://web.archive.org/web/20191125172455/https://www.literatuurplein.nl/boekdetail?boekId=1077108	200	Klik
1077164	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077164	http://web.archive.org/web/20191125172504/https://www.literatuurplein.nl/boekdetail?boekId=1077164	200	Klik
1077167	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077167	http://web.archive.org/web/20191125172511/https://www.literatuurplein.nl/boekdetail?boekId=1077167	200	Klik
1077188	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077188	http://web.archive.org/web/20191125172518/https://www.literatuurplein.nl/boekdetail?boekId=1077188	200	Klik
1077249	https://literatuurplein.nl/detail/boek/dit-is-rembrandt/1077249	http://web.archive.org/web/20191127172809/https://literatuurplein.nl/detail/boek/dit-is-rembrandt/1077249	200	Klik
1077275	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077275	http://web.archive.org/web/20191125172525/https://www.literatuurplein.nl/boekdetail?boekId=1077275	200	Klik
1077336	https://www.literatuurplein.nl/detail/boek/bargetosk/1077336	http://web.archive.org/web/20191128082031/https://www.literatuurplein.nl/detail/boek/bargetosk/1077336	200	Klik
1077339	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077339	http://web.archive.org/web/20191125172532/https://www.literatuurplein.nl/boekdetail?boekId=1077339	200	Klik
1077347	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077347	http://web.archive.org/web/20191125172538/https://www.literatuurplein.nl/boekdetail?boekId=1077347	200	Klik
1077348	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077348	http://web.archive.org/web/20191125172546/https://www.literatuurplein.nl/boekdetail?boekId=1077348	200	Klik
1077357	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077357	http://web.archive.org/web/20191125172556/https://www.literatuurplein.nl/boekdetail?boekId=1077357	200	Klik
1077373	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077373	http://web.archive.org/web/20191125172603/https://www.literatuurplein.nl/boekdetail?boekId=1077373	200	Klik
1077412	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077412	http://web.archive.org/web/20191125172610/https://www.literatuurplein.nl/boekdetail?boekId=1077412	200	Klik
1077436	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077436	http://web.archive.org/web/20191125172617/https://www.literatuurplein.nl/boekdetail?boekId=1077436	200	Klik
1077465	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077465	http://web.archive.org/web/20191125172624/https://www.literatuurplein.nl/boekdetail?boekId=1077465	200	Klik
1077476	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077476	http://web.archive.org/web/20191125172631/https://www.literatuurplein.nl/boekdetail?boekId=1077476	200	Klik
1077477	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077477	http://web.archive.org/web/20191125172638/https://www.literatuurplein.nl/boekdetail?boekId=1077477	200	Klik
1077493	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077493	http://web.archive.org/web/20191125172645/https://www.literatuurplein.nl/boekdetail?boekId=1077493	200	Klik
1077546	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077546	http://web.archive.org/web/20191125172652/https://www.literatuurplein.nl/boekdetail?boekId=1077546	200	Klik
1077586	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077586	http://web.archive.org/web/20191125172659/https://www.literatuurplein.nl/boekdetail?boekId=1077586	200	Klik
1077586	https://www.literatuurplein.nl/detail/boek/moeders-zondag/1077586	http://web.archive.org/web/20191128172319/https://www.literatuurplein.nl/detail/boek/moeders-zondag/1077586	200	Klik
1077589	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077589	http://web.archive.org/web/20191125172706/https://www.literatuurplein.nl/boekdetail?boekId=1077589	200	Klik
1077624	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077624	http://web.archive.org/web/20191125172713/https://www.literatuurplein.nl/boekdetail?boekId=1077624	200	Klik
1077891	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077891	http://web.archive.org/web/20191125172720/https://www.literatuurplein.nl/boekdetail?boekId=1077891	200	Klik
1077912	https://literatuurplein.nl/detail/boek/rotterdam-frontstad/1077912	http://web.archive.org/web/20191127180259/https://literatuurplein.nl/detail/boek/rotterdam-frontstad/1077912	200	Klik
1077915	https://literatuurplein.nl/detail/boek/van-beeldenstorm-tot-stedenstorm/1077915	http://web.archive.org/web/20191127180634/https://literatuurplein.nl/detail/boek/van-beeldenstorm-tot-stedenstorm/1077915	200	Klik
1077921	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077921	http://web.archive.org/web/20191125172727/https://www.literatuurplein.nl/boekdetail?boekId=1077921	200	Klik
1077954	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077954	http://web.archive.org/web/20191125172734/https://www.literatuurplein.nl/boekdetail?boekId=1077954	200	Klik
1077974	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1077974	http://web.archive.org/web/20191125172741/https://www.literatuurplein.nl/boekdetail?boekId=1077974	200	Klik
1078057	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078057	http://web.archive.org/web/20191125172748/https://www.literatuurplein.nl/boekdetail?boekId=1078057	200	Klik
1078097	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078097	http://web.archive.org/web/20191125172755/https://www.literatuurplein.nl/boekdetail?boekId=1078097	200	Klik
1078140	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078140	http://web.archive.org/web/20191125172801/https://www.literatuurplein.nl/boekdetail?boekId=1078140	200	Klik
1078217	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078217	http://web.archive.org/web/20191125172809/https://www.literatuurplein.nl/boekdetail?boekId=1078217	200	Klik
1078306	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078306	http://web.archive.org/web/20191125172815/https://www.literatuurplein.nl/boekdetail?boekId=1078306	200	Klik
1078407	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078407	http://web.archive.org/web/20191125172822/https://www.literatuurplein.nl/boekdetail?boekId=1078407	200	Klik
1078482	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078482	http://web.archive.org/web/20191125172829/https://www.literatuurplein.nl/boekdetail?boekId=1078482	200	Klik
1078635	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078635	http://web.archive.org/web/20191125172835/https://www.literatuurplein.nl/boekdetail?boekId=1078635	200	Klik
1078659	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078659	http://web.archive.org/web/20191125172842/https://www.literatuurplein.nl/boekdetail?boekId=1078659	200	Klik
1078683	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078683	http://web.archive.org/web/20191125172850/https://www.literatuurplein.nl/boekdetail?boekId=1078683	200	Klik
1078710	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078710	http://web.archive.org/web/20191125172857/https://www.literatuurplein.nl/boekdetail?boekId=1078710	200	Klik
1078760	https://literatuurplein.nl/detail/boek/dit-is-europa/1078760	http://web.archive.org/web/20191127172803/https://literatuurplein.nl/detail/boek/dit-is-europa/1078760	200	Klik
1078764	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078764	http://web.archive.org/web/20191125172904/https://www.literatuurplein.nl/boekdetail?boekId=1078764	200	Klik
1078780	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078780	http://web.archive.org/web/20191125172910/https://www.literatuurplein.nl/boekdetail?boekId=1078780	200	Klik
1078797	https://literatuurplein.nl/detail/boek/de-donkere-kamer-van-damokles/1078797	http://web.archive.org/web/20191127171924/https://literatuurplein.nl/detail/boek/de-donkere-kamer-van-damokles/1078797	200	Klik
1078813	http://www.literatuurplein.nl/boekdetail.jsp?boekId=1078813	http://web.archive.org/web/20191127125039/https://literatuurplein.nl/boekdetail?boekId=1078813	200	Klik
1078813	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078813	http://web.archive.org/web/20191125172917/https://www.literatuurplein.nl/boekdetail?boekId=1078813	200	Klik
1078889	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078889	http://web.archive.org/web/20191125172924/https://www.literatuurplein.nl/boekdetail?boekId=1078889	200	Klik
1078933	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078933	http://web.archive.org/web/20191125172931/https://www.literatuurplein.nl/boekdetail?boekId=1078933	200	Klik
1078952	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078952	http://web.archive.org/web/20191125172937/https://www.literatuurplein.nl/boekdetail?boekId=1078952	200	Klik
1078955	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078955	http://web.archive.org/web/20191125172944/https://www.literatuurplein.nl/boekdetail?boekId=1078955	200	Klik
1078974	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078974	http://web.archive.org/web/20191125172951/https://www.literatuurplein.nl/boekdetail?boekId=1078974	200	Klik
1078994	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1078994	http://web.archive.org/web/20191125172958/https://www.literatuurplein.nl/boekdetail?boekId=1078994	200	Klik
1079004	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079004	http://web.archive.org/web/20191125173005/https://www.literatuurplein.nl/boekdetail?boekId=1079004	200	Klik
1079076	https://www.literatuurplein.nl/detail/boek/woeffies-haken/1079076	http://web.archive.org/web/20191129101045/https://www.literatuurplein.nl/detail/boek/woeffies-haken/1079076	200	Klik
1079107	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079107	http://web.archive.org/web/20191125173012/https://www.literatuurplein.nl/boekdetail?boekId=1079107	200	Klik
1079129	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079129	http://web.archive.org/web/20191125173020/https://www.literatuurplein.nl/boekdetail?boekId=1079129	200	Klik
1079148	https://literatuurplein.nl/detail/boek/de-aanval/1079148	http://web.archive.org/web/20191127171811/https://literatuurplein.nl/detail/boek/de-aanval/1079148	200	Klik
1079243	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079243	http://web.archive.org/web/20191125173026/https://www.literatuurplein.nl/boekdetail?boekId=1079243	200	Klik
1079245	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079245	http://web.archive.org/web/20191125173033/https://www.literatuurplein.nl/boekdetail?boekId=1079245	200	Klik
1079263	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079263	http://web.archive.org/web/20191125173040/https://www.literatuurplein.nl/boekdetail?boekId=1079263	200	Klik
1079332	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079332	http://web.archive.org/web/20191125173047/https://www.literatuurplein.nl/boekdetail?boekId=1079332	200	Klik
1079346	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079346	http://web.archive.org/web/20191125173054/https://www.literatuurplein.nl/boekdetail?boekId=1079346	200	Klik
1079350	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079350	http://web.archive.org/web/20191125173101/https://www.literatuurplein.nl/boekdetail?boekId=1079350	200	Klik
1079352	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079352	http://web.archive.org/web/20191125173107/https://www.literatuurplein.nl/boekdetail?boekId=1079352	200	Klik
1079372	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079372	http://web.archive.org/web/20191125173114/https://www.literatuurplein.nl/boekdetail?boekId=1079372	200	Klik
1079389	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079389	http://web.archive.org/web/20191125173121/https://www.literatuurplein.nl/boekdetail?boekId=1079389	200	Klik
1079389	https://www.literatuurplein.nl/detail/boek/vastgoedfinanciering-klaar-voor-de-toekomst/1079389	http://web.archive.org/web/20191128181605/https://www.literatuurplein.nl/detail/boek/vastgoedfinanciering-klaar-voor-de-toekomst/1079389	200	Klik
1079443	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079443	http://web.archive.org/web/20191125173128/https://www.literatuurplein.nl/boekdetail?boekId=1079443	200	Klik
1079482	https://literatuurplein.nl/detail/boek/1940-1945/1079482	http://web.archive.org/web/20191127171254/https://literatuurplein.nl/detail/boek/1940-1945/1079482	200	Klik
1079488	http://www.literatuurplein.nl/boekdetail.jsp?boekId=1079488	http://web.archive.org/web/20191127125047/https://literatuurplein.nl/boekdetail?boekId=1079488	200	Klik
1079493	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079493	http://web.archive.org/web/20191125173135/https://www.literatuurplein.nl/boekdetail?boekId=1079493	200	Klik
1079511	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079511	http://web.archive.org/web/20191125173142/https://www.literatuurplein.nl/boekdetail?boekId=1079511	200	Klik
1079516	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079516	http://web.archive.org/web/20191125173148/https://www.literatuurplein.nl/boekdetail?boekId=1079516	200	Klik
1079591	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079591	http://web.archive.org/web/20191125173155/https://www.literatuurplein.nl/boekdetail?boekId=1079591	200	Klik
1079604	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079604	http://web.archive.org/web/20191125173202/https://www.literatuurplein.nl/boekdetail?boekId=1079604	200	Klik
1079625	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079625	http://web.archive.org/web/20191125173210/https://www.literatuurplein.nl/boekdetail?boekId=1079625	200	Klik
1079625	https://www.literatuurplein.nl/detail/boek/we-varen-nu-een-andere-koers/1079625	http://web.archive.org/web/20191129100712/https://www.literatuurplein.nl/detail/boek/we-varen-nu-een-andere-koers/1079625	200	Klik
1079672	https://www.literatuurplein.nl/detail/boek/handleiding-pluswerk-prik-en-ko-groep-8/1079672	http://web.archive.org/web/20191128133319/https://www.literatuurplein.nl/detail/boek/handleiding-pluswerk-prik-en-ko-groep-8/1079672	200	Klik
1079731	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079731	http://web.archive.org/web/20191125173217/https://www.literatuurplein.nl/boekdetail?boekId=1079731	200	Klik
1079755	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079755	http://web.archive.org/web/20191125173224/https://www.literatuurplein.nl/boekdetail?boekId=1079755	200	Klik
1079789	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079789	http://web.archive.org/web/20191125173231/https://www.literatuurplein.nl/boekdetail?boekId=1079789	200	Klik
1079854	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079854	http://web.archive.org/web/20191125173237/https://www.literatuurplein.nl/boekdetail?boekId=1079854	200	Klik
1079854	https://www.literatuurplein.nl/detail/boek/de-koning-die-voeten-wast/1079854	http://web.archive.org/web/20191128123132/https://www.literatuurplein.nl/detail/boek/de-koning-die-voeten-wast/1079854	200	Klik
1079878	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079878	http://web.archive.org/web/20191125173244/https://www.literatuurplein.nl/boekdetail?boekId=1079878	200	Klik
1079893	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079893	http://web.archive.org/web/20191125173251/https://www.literatuurplein.nl/boekdetail?boekId=1079893	200	Klik
1079898	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079898	http://web.archive.org/web/20191125173257/https://www.literatuurplein.nl/boekdetail?boekId=1079898	200	Klik
1079900	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079900	http://web.archive.org/web/20191125173304/https://www.literatuurplein.nl/boekdetail?boekId=1079900	200	Klik
1079923	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079923	http://web.archive.org/web/20191125173312/https://www.literatuurplein.nl/boekdetail?boekId=1079923	200	Klik
1079933	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079933	http://web.archive.org/web/20191125173320/https://www.literatuurplein.nl/boekdetail?boekId=1079933	200	Klik
1079961	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079961	http://web.archive.org/web/20191125173335/https://www.literatuurplein.nl/boekdetail?boekId=1079961	200	Klik
1079963	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1079963	http://web.archive.org/web/20191125173342/https://www.literatuurplein.nl/boekdetail?boekId=1079963	200	Klik
1080530	https://www.literatuurplein.nl/detail/boek/gedichtverhalen/1080530	http://web.archive.org/web/20191128132042/https://www.literatuurplein.nl/detail/boek/gedichtverhalen/1080530	200	Klik
1080556	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080556	http://web.archive.org/web/20191125173403/https://www.literatuurplein.nl/boekdetail?boekId=1080556	200	Klik
1080625	https://literatuurplein.nl/detail/boek/de-stijl/1080625	http://web.archive.org/web/20191127172553/https://literatuurplein.nl/detail/boek/de-stijl/1080625	200	Klik
1080638	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080638	http://web.archive.org/web/20191125173419/https://www.literatuurplein.nl/boekdetail?boekId=1080638	200	Klik
1080692	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080692	http://web.archive.org/web/20191125173426/https://www.literatuurplein.nl/boekdetail?boekId=1080692	200	Klik
1080708	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080708	http://web.archive.org/web/20191125173433/https://www.literatuurplein.nl/boekdetail?boekId=1080708	200	Klik
1080819	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080819	http://web.archive.org/web/20191125173439/https://www.literatuurplein.nl/boekdetail?boekId=1080819	200	Klik
1080851	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080851	http://web.archive.org/web/20191125173455/https://www.literatuurplein.nl/boekdetail?boekId=1080851	200	Klik
1080860	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080860	http://web.archive.org/web/20191125173502/https://www.literatuurplein.nl/boekdetail?boekId=1080860	200	Klik
1080985	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1080985	http://web.archive.org/web/20191125173517/https://www.literatuurplein.nl/boekdetail?boekId=1080985	200	Klik
1081051	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081051	http://web.archive.org/web/20191125173525/https://www.literatuurplein.nl/boekdetail?boekId=1081051	200	Klik
1081094	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081094	http://web.archive.org/web/20191125173531/https://www.literatuurplein.nl/boekdetail?boekId=1081094	200	Klik
1081104	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081104	http://web.archive.org/web/20191125173538/https://www.literatuurplein.nl/boekdetail?boekId=1081104	200	Klik
1081116	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081116	http://web.archive.org/web/20191125173545/https://www.literatuurplein.nl/boekdetail?boekId=1081116	200	Klik
1081139	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081139	http://web.archive.org/web/20191125173552/https://www.literatuurplein.nl/boekdetail?boekId=1081139	200	Klik
1081177	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081177	http://web.archive.org/web/20191125173559/https://www.literatuurplein.nl/boekdetail?boekId=1081177	200	Klik
1081266	https://www.literatuurplein.nl/boekdetail?boekId=1081266	http://web.archive.org/web/20191128072637/https://www.literatuurplein.nl/boekdetail?boekId=1081266	200	Klik
1081273	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081273	http://web.archive.org/web/20191125173605/https://www.literatuurplein.nl/boekdetail?boekId=1081273	200	Klik
1081330	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081330	http://web.archive.org/web/20191125173612/https://www.literatuurplein.nl/boekdetail?boekId=1081330	200	Klik
1081381	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081381	http://web.archive.org/web/20191125173619/https://www.literatuurplein.nl/boekdetail?boekId=1081381	200	Klik
1081387	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081387	http://web.archive.org/web/20191125173626/https://www.literatuurplein.nl/boekdetail?boekId=1081387	200	Klik
1081416	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081416	http://web.archive.org/web/20191125173633/https://www.literatuurplein.nl/boekdetail?boekId=1081416	200	Klik
1081426	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081426	http://web.archive.org/web/20191125173639/https://www.literatuurplein.nl/boekdetail?boekId=1081426	200	Klik
1081472	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081472	http://web.archive.org/web/20191125173646/https://www.literatuurplein.nl/boekdetail?boekId=1081472	200	Klik
1081793	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081793	http://web.archive.org/web/20191125173653/https://www.literatuurplein.nl/boekdetail?boekId=1081793	200	Klik
1081808	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081808	http://web.archive.org/web/20191125173700/https://www.literatuurplein.nl/boekdetail?boekId=1081808	200	Klik
1081824	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081824	http://web.archive.org/web/20191125173707/https://www.literatuurplein.nl/boekdetail?boekId=1081824	200	Klik
1081863	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1081863	http://web.archive.org/web/20191125173714/https://www.literatuurplein.nl/boekdetail?boekId=1081863	200	Klik
1081893	https://literatuurplein.nl/detail/boek/de-belofte-van-een-ander-europa/1081893	http://web.archive.org/web/20191127171835/https://literatuurplein.nl/detail/boek/de-belofte-van-een-ander-europa/1081893	200	Klik
1081930	https://www.literatuurplein.nl/detail/boek/gaan-ging-gegaan/1081930	http://web.archive.org/web/20191128131916/https://www.literatuurplein.nl/detail/boek/gaan-ging-gegaan/1081930	200	Klik
1082268	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082268	http://web.archive.org/web/20191125173721/https://www.literatuurplein.nl/boekdetail?boekId=1082268	200	Klik
1082436	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082436	http://web.archive.org/web/20191125173728/https://www.literatuurplein.nl/boekdetail?boekId=1082436	200	Klik
1082451	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082451	http://web.archive.org/web/20191125173735/https://www.literatuurplein.nl/boekdetail?boekId=1082451	200	Klik
1082470	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082470	http://web.archive.org/web/20191125173742/https://www.literatuurplein.nl/boekdetail?boekId=1082470	200	Klik
1082495	https://literatuurplein.nl/detail/boek/dynastie/1082495	http://web.archive.org/web/20191127172854/https://literatuurplein.nl/detail/boek/dynastie/1082495	200	Klik
1082516	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082516	http://web.archive.org/web/20191125173749/https://www.literatuurplein.nl/boekdetail?boekId=1082516	200	Klik
1082533	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082533	http://web.archive.org/web/20191125173756/https://www.literatuurplein.nl/boekdetail?boekId=1082533	200	Klik
1082581	https://literatuurplein.nl/detail/boek/oranje-tegen-spanje-1500-1648-/1082581	http://web.archive.org/web/20191127180036/https://literatuurplein.nl/detail/boek/oranje-tegen-spanje-1500-1648-/1082581	200	Klik
1082587	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082587	http://web.archive.org/web/20191125173802/https://www.literatuurplein.nl/boekdetail?boekId=1082587	200	Klik
1082593	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082593	http://web.archive.org/web/20191125173809/https://www.literatuurplein.nl/boekdetail?boekId=1082593	200	Klik
1082601	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082601	http://web.archive.org/web/20191125173816/https://www.literatuurplein.nl/boekdetail?boekId=1082601	200	Klik
1082672	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082672	http://web.archive.org/web/20191125173823/https://www.literatuurplein.nl/boekdetail?boekId=1082672	200	Klik
1082690	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082690	http://web.archive.org/web/20191125173830/https://www.literatuurplein.nl/boekdetail?boekId=1082690	200	Klik
1082698	https://www.literatuurplein.nl/detail/boek/mijn-momentum/1082698	http://web.archive.org/web/20191128172043/https://www.literatuurplein.nl/detail/boek/mijn-momentum/1082698	200	Klik
1082755	https://literatuurplein.nl/detail/boek/het-schandaal/1082755	http://web.archive.org/web/20191127173715/https://literatuurplein.nl/detail/boek/het-schandaal/1082755	200	Klik
1082757	https://literatuurplein.nl/detail/boek/de-niet-verhoorde-gebeden-van-jacob-de-zoet/1082757	http://web.archive.org/web/20191127172313/https://literatuurplein.nl/detail/boek/de-niet-verhoorde-gebeden-van-jacob-de-zoet/1082757	200	Klik
1082796	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082796	http://web.archive.org/web/20191125173837/https://www.literatuurplein.nl/boekdetail?boekId=1082796	200	Klik
1082818	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082818	http://web.archive.org/web/20191125173844/https://www.literatuurplein.nl/boekdetail?boekId=1082818	200	Klik
1082830	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082830	http://web.archive.org/web/20191125173850/https://www.literatuurplein.nl/boekdetail?boekId=1082830	200	Klik
1082852	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082852	http://web.archive.org/web/20191125173857/https://www.literatuurplein.nl/boekdetail?boekId=1082852	200	Klik
1082861	https://www.literatuurplein.nl/boekdetail.jsp?boekId=1082861	http://web.archive.org/web/20191125173904/https://www.literatuurplein.nl/boekdetail?boekId=1082861	200	Klik
1082872	https://literatuurplein.nl/detail/boek/rome-aan-de-noordzee/1082872	http://web.archive.org/web/20191127180223/https://literatuurplein.nl/detail/boek/rome-aan-de-noordzee/1082872	200	Klik
