"URL";"ArchiveURL"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-poezie-van-de-zestigers";"https://web.archive.org/web/20220325150515/https://www.literatuurgeschiedenis.org/20e-eeuw/de-poezie-van-de-zestigers"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-roman-na-de-tweede-wereldoorlog";"https://web.archive.org/web/20220325150405/https://www.literatuurgeschiedenis.org/20e-eeuw/de-roman-na-de-tweede-wereldoorlog"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-tweede-wereldoorlog-in-de-literatuur";"https://web.archive.org/web/20220325150212/https://www.literatuurgeschiedenis.org/20e-eeuw/de-tweede-wereldoorlog-in-de-literatuur"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-vlaamse-congoroman";"https://web.archive.org/web/20220325150725/https://www.literatuurgeschiedenis.org/20e-eeuw/de-vlaamse-congoroman"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-vlaamse-strip-in-de-20e-eeuw";"https://web.archive.org/web/20220325151813/https://www.literatuurgeschiedenis.org/20e-eeuw/de-vlaamse-strip-in-de-20e-eeuw"
"https://www.literatuurgeschiedenis.org/20e-eeuw/expressionisme-in-de-poezie";"https://web.archive.org/web/20220325145911/https://www.literatuurgeschiedenis.org/20e-eeuw/expressionisme-in-de-poezie"
"https://www.literatuurgeschiedenis.org/20e-eeuw/geschiedenis-van-de-nederlandse-strip-in-de-twintigste-eeuw";"https://web.archive.org/web/20220325142305/https://www.literatuurgeschiedenis.org/20e-eeuw/geschiedenis-van-de-nederlandse-strip-in-de-twintigste-eeuw"
"https://www.literatuurgeschiedenis.org/20e-eeuw/het-tijdschrift-forum";"https://web.archive.org/web/20220325150040/https://www.literatuurgeschiedenis.org/20e-eeuw/het-tijdschrift-forum"
"https://www.literatuurgeschiedenis.org/20e-eeuw/historische-avant-garde-literatuur";"https://web.archive.org/web/20220325164401/https://www.literatuurgeschiedenis.org/20e-eeuw/historische-avant-garde-literatuur"
"https://www.literatuurgeschiedenis.org/20e-eeuw/indie-in-de-nederlandse-letteren";"https://web.archive.org/web/20220325150339/https://www.literatuurgeschiedenis.org/20e-eeuw/indie-in-de-nederlandse-letteren"
"https://www.literatuurgeschiedenis.org/20e-eeuw/jeugdliteratuur-in-de-20e-eeuw";"https://web.archive.org/web/20220325150658/https://www.literatuurgeschiedenis.org/20e-eeuw/jeugdliteratuur-in-de-20e-eeuw"
"https://www.literatuurgeschiedenis.org/20e-eeuw/literaire-tijdschriften";"https://web.archive.org/web/20220325142319/https://www.literatuurgeschiedenis.org/20e-eeuw/literaire-tijdschriften"
"https://www.literatuurgeschiedenis.org/20e-eeuw/literatuur-en-media";"https://web.archive.org/web/20220325151828/https://www.literatuurgeschiedenis.org/20e-eeuw/literatuur-en-media"
"https://www.literatuurgeschiedenis.org/20e-eeuw/modernisme-in-de-poezie";"https://web.archive.org/web/20220325145930/https://www.literatuurgeschiedenis.org/20e-eeuw/modernisme-in-de-poezie"
"https://www.literatuurgeschiedenis.org/20e-eeuw/modernisme-in-proza";"https://web.archive.org/web/20220325145723/https://www.literatuurgeschiedenis.org/20e-eeuw/modernisme-in-proza"
"https://www.literatuurgeschiedenis.org/20e-eeuw/nederlandstalige-literatuur-van-de-abc-eilanden";"https://web.archive.org/web/20220325150426/https://www.literatuurgeschiedenis.org/20e-eeuw/nederlandstalige-literatuur-van-de-abc-eilanden"
"https://www.literatuurgeschiedenis.org/20e-eeuw/podiumpoezie-dichters-voor-het-voetlicht";"https://web.archive.org/web/20220325142335/https://www.literatuurgeschiedenis.org/20e-eeuw/podiumpoezie-dichters-voor-het-voetlicht"
"https://www.literatuurgeschiedenis.org/20e-eeuw/poezie-1970-1980";"https://web.archive.org/web/20220325150530/https://www.literatuurgeschiedenis.org/20e-eeuw/poezie-1970-1980"
"https://www.literatuurgeschiedenis.org/20e-eeuw/proza-1970-1990";"https://web.archive.org/web/20220325150552/https://www.literatuurgeschiedenis.org/20e-eeuw/proza-1970-1990"
"https://www.literatuurgeschiedenis.org/20e-eeuw/symbolisme-in-de-poezie-rond-1900";"https://web.archive.org/web/20220325145702/https://www.literatuurgeschiedenis.org/20e-eeuw/symbolisme-in-de-poezie-rond-1900"
"https://www.literatuurgeschiedenis.org/20e-eeuw/twee-soorten-postmodernisme";"https://web.archive.org/web/20220325150614/https://www.literatuurgeschiedenis.org/20e-eeuw/twee-soorten-postmodernisme"
"https://www.literatuurgeschiedenis.org/21e-eeuw";"https://web.archive.org/web/20220325125533/https://www.literatuurgeschiedenis.org/21e-eeuw"
"https://www.literatuurgeschiedenis.org/21e-eeuw/documentaire-literatuur-toen-en-nu";"https://web.archive.org/web/20220325145311/https://www.literatuurgeschiedenis.org/21e-eeuw/documentaire-literatuur-toen-en-nu"
"https://www.literatuurgeschiedenis.org/21e-eeuw/een-nieuwe-generatie-nederlands-caraibische-schrijvers-2010-2020";"https://web.archive.org/web/20220325145108/https://www.literatuurgeschiedenis.org/21e-eeuw/een-nieuwe-generatie-nederlands-caraibische-schrijvers-2010-2020"
