LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
https://www.literatuurplein.nl/trefwoord?trefwoord=Planten vermeerderen	http://web.archive.org/web/20191130202621/https://www.literatuurplein.nl/trefwoord?trefwoord=Planten%20vermeerderen	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Pornografische films	http://web.archive.org/web/20191130202627/https://www.literatuurplein.nl/trefwoord?trefwoord=Pornografische%20films	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Portretschilderen	http://web.archive.org/web/20191130202633/https://www.literatuurplein.nl/trefwoord?trefwoord=Portretschilderen	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Portrettekenen	http://web.archive.org/web/20191130202639/https://www.literatuurplein.nl/trefwoord?trefwoord=Portrettekenen	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Pottenbakken&sort=AUT	http://web.archive.org/web/20191130202645/https://www.literatuurplein.nl/trefwoord?trefwoord=Pottenbakken&sort=AUT	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Probleemjongeren	http://web.archive.org/web/20191130202651/https://www.literatuurplein.nl/trefwoord?trefwoord=Probleemjongeren	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Snoeien	http://web.archive.org/web/20191130202658/https://www.literatuurplein.nl/trefwoord?trefwoord=Snoeien	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Straatkinderen	http://web.archive.org/web/20191130202704/https://www.literatuurplein.nl/trefwoord?trefwoord=Straatkinderen	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Surinaamse recepten	http://web.archive.org/web/20191130202711/https://www.literatuurplein.nl/trefwoord?trefwoord=Surinaamse%20recepten	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Tai chi	http://web.archive.org/web/20191130202717/https://www.literatuurplein.nl/trefwoord?trefwoord=Tai%20chi	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Technisch tekenen	http://web.archive.org/web/20191130202723/https://www.literatuurplein.nl/trefwoord?trefwoord=Technisch%20tekenen	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Tienermoeders	http://web.archive.org/web/20191130202729/https://www.literatuurplein.nl/trefwoord?trefwoord=Tienermoeders	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Tractoren	http://web.archive.org/web/20191130202735/https://www.literatuurplein.nl/trefwoord?trefwoord=Tractoren	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Uittrekselboeken	http://web.archive.org/web/20191130202741/https://www.literatuurplein.nl/trefwoord?trefwoord=Uittrekselboeken	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Vietnam-oorlog	http://web.archive.org/web/20191130202747/https://www.literatuurplein.nl/trefwoord?trefwoord=Vietnam-oorlog	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Vilt	http://web.archive.org/web/20191130202753/https://www.literatuurplein.nl/trefwoord?trefwoord=Vilt	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Volleybal	http://web.archive.org/web/20191130202759/https://www.literatuurplein.nl/trefwoord?trefwoord=Volleybal	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Waffen-SS	http://web.archive.org/web/20191130202806/https://www.literatuurplein.nl/trefwoord?trefwoord=Waffen-SS	200	Klik
https://www.literatuurplein.nl/trefwoord?trefwoord=Wilde planten	http://web.archive.org/web/20191130202812/https://www.literatuurplein.nl/trefwoord?trefwoord=Wilde%20planten	200	Klik
